name,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,distance,monthly_rent,rent_efficiency_per_bedroom,log_rent,distance_norm,distance_bucket,drive_time,transit_time,commute_gap,commute_score,rent_per_min_drive,neigh_score,drive_time_norm,transit_time_norm,rent_norm,score
Hollywood Romantic Guest House & Pool,Hollywood Hills West,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,34.10394,-118.35746,9.447808846499571,3510.0,3510.0,8.163656176168432,1.2488597353565531,medium,27.666666666666668,42.766666666666666,15.099999999999998,35.21666666666667,126.86746987951807,0.5,0.8205513784461153,0.25068147400302876,0.5839668525954801,-0.47988844937263236
2 Bedroom Charmer,Sherman Oaks,City of Los Angeles,Entire home,Entire home/apt,4,2.0,2.0,3.0,34.156564117378636,-118.461784,8.92189807819795,3582.0,1791.0,8.183955717304954,0.9919458376609154,medium,18.516666666666666,42.56666666666667,24.050000000000004,30.541666666666668,193.44734473447346,0.5,0.5453634085213032,0.24946996466431096,0.5920563539147752,-0.40032555705516326
"Amazing Unit, Heart of LA!",West Hollywood,Other Cities,Entire rental unit,Entire home/apt,6,3.0,3.0,3.0,34.08785918897118,-118.3796412,6.82451983943604,6480.0,2160.0,8.776630098427717,-0.03264930421550015,medium,20.533333333333335,33.95,13.416666666666668,27.241666666666667,315.5844155844156,0.5,0.606015037593985,0.19727410398788492,0.8282410122654529,-0.5025557369819537
Friendly Room+Private Bath,Sherman Oaks,City of Los Angeles,Private room in rental unit,Private room,1,1.0,1.0,1.0,34.16122,-118.43133,9.335608871412768,1170.0,1170.0,7.065613363597717,1.1940486634821477,medium,20.383333333333333,83.73333333333333,63.35,52.05833333333334,57.39983646770237,0.5,0.6015037593984962,0.4988389702170621,0.1463895339164843,-0.288774735429555
Cozy and Spacious Apartment SM!,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,34.016941107678484,-118.492332,7.015092241217699,3150.0,3150.0,8.055475141757274,0.06044766486360627,medium,17.683333333333334,44.43333333333333,26.749999999999996,31.05833333333333,178.13383600377003,0.8,0.5203007518796993,0.26077738515901056,0.5408559953250526,-0.3445881007257329
☆ SURFER'S DELIGHT☆ Classic Venice Beach Bungalow,Venice,City of Los Angeles,Private room in home,Private room,1,1.0,1.0,1.0,33.99274,-118.46539,7.8790746284067,1062.0,1062.0,6.968850378341948,0.48251371867333515,medium,22.383333333333333,45.13333333333333,22.75,33.75833333333333,47.44601638123604,0.5,0.6616541353383458,0.26501766784452296,0.10782884470577288,-0.2446313120527175
Marina Del Rey's Best Kept Secret,Del Rey,City of Los Angeles,Entire home,Entire home/apt,6,3.0,3.0,3.0,33.990888622964704,-118.4343729,7.8759133066286555,5760.0,1920.0,8.658866349732383,0.48096937398822737,medium,20.75,48.56666666666667,27.81666666666667,34.65833333333333,277.5903614457831,0.5,0.6125313283208019,0.2858152448258455,0.7813113800127283,-0.503446999466501
"Beautiful 3 bedroom, 2 bath home in Venice CA.",Venice,City of Los Angeles,Entire home,Entire home/apt,5,2.0,3.0,4.0,33.99795,-118.45206,7.128086769954136,3294.0,1098.0,8.100161446936607,0.11564688599708643,medium,20.2,42.516666666666666,22.316666666666666,31.358333333333334,163.06930693069307,0.5,0.5959899749373433,0.24916708732963153,0.5586637833076223,-0.40209592327017823
Spacious 1BR in Marina Del Rey! Free parking!,Marina del Rey,Unincorporated Areas,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,33.97339,-118.45591,9.610860627435795,3510.0,3510.0,8.163656176168432,1.3285125416716266,medium,25.416666666666668,104.91666666666667,79.5,65.16666666666667,138.0983606557377,0.5,0.7528822055137845,0.6271580010095912,0.5839668525954801,-0.5348830028942455
Upscale Cozy Suite in Baldwin Hills,Baldwin Hills/Crenshaw,City of Los Angeles,Private room in home,Private room,1,1.0,1.0,2.0,34.01862,-118.37255,8.835214145678348,1800.0,1800.0,7.496097345175956,0.9495996673341195,medium,21.15,43.083333333333336,21.933333333333337,32.11666666666667,85.10638297872342,0.5,0.6245614035087719,0.25259969712266533,0.31794024599869897,-0.31506445887664425
Cozy tranquil hideaway with  roaming animals,Studio City,City of Los Angeles,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,34.15071,-118.40356,9.179741663031503,2808.0,2808.0,7.940583827104244,1.1179056094855757,medium,23.766666666666666,75.15,51.38333333333334,49.458333333333336,118.14866760168303,0.5,0.7032581453634085,0.4468450277637557,0.49507104702446897,-0.4483748679715613
"Lovely Brentwood 2BD/1BA w/ A/C,",Brentwood,City of Los Angeles,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,34.04773,-118.46626,2.9861220671636124,2520.0,1260.0,7.83241092718792,-1.9077539645847879,close,12.45,31.666666666666668,19.21666666666667,22.058333333333334,202.40963855421688,0.9,0.362907268170426,0.18344270570418983,0.4519634314040004,-0.23634609415356594
"Spacious, free parking and Jetliner Views!",Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.08827,-118.42587,2.736504704910896,5508.0,2754.0,8.614138397472717,-2.0296951252040154,close,12.283333333333333,32.31666666666667,20.03333333333334,22.3,448.41248303934873,0.5,0.35789473684210527,0.18738011105502275,0.7634869953933657,-0.40023924142098244
Private Natural Light 2 BR High-Speed Wifi,Westwood,City of Los Angeles,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,34.06275,-118.44206,0.6905222661144874,5202.0,2601.0,8.556990661290303,-3.02918278480361,very_close,5.516666666666667,12.333333333333334,6.816666666666667,8.925,942.9607250755287,1.0,0.1543859649122807,0.06633013629480061,0.7407132447882047,-0.2558671146479262
Spacious apartment | Ocean Views,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,3,1.0,0.0,1.0,34.01322973715981,-118.4974423,7.63441947628367,3528.0,3528.0,8.16876982367527,0.36299665891387783,medium,18.3,48.31666666666667,30.01666666666667,33.30833333333334,192.78688524590163,0.8,0.5388471177944862,0.28430085815244827,0.5860046749272639,-0.3729161769397411
Luxurious Villa with Pool,Encino,City of Los Angeles,Entire villa,Entire home/apt,8,2.5,4.0,4.0,34.14035695991374,-118.5023589,9.15053931160576,6300.0,1575.0,8.748463629942055,1.1036399005880493,medium,22.383333333333333,,,,281.4594192107223,0.5,0.6616541353383458,,0.8170164883985217,
Charming West Hollywood 2+2 Home,Beverly Grove,City of Los Angeles,Entire home,Entire home/apt,4,2.0,2.0,2.0,34.07295939032881,-118.3678838,7.742269326419371,4554.0,2277.0,8.423980809694058,0.4156826410886376,medium,21.983333333333334,55.016666666666666,33.03333333333333,38.5,207.15693707354055,0.5,0.649624060150376,0.32488642099949516,0.6877079397554121,-0.4849476781471767
Stylish 1-Bedroom Oasis in Hollywood- BR12-BH,Culver City,Other Cities,Entire home,Entire home/apt,4,1.0,1.0,1.0,34.02052742763904,-118.3853235,7.6974677713301105,3150.0,3150.0,8.055475141757274,0.39379652877726845,medium,20.6,88.88333333333334,68.28333333333333,54.741666666666674,152.9126213592233,0.7,0.6080200501253133,0.530035335689046,0.5408559953250526,-0.43475548030542416
Chic 1BR Steps from Abbot Kinney,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,33.99378204,-118.457901,7.618414084021544,3582.0,3582.0,8.183955717304954,0.35517782735906933,medium,23.133333333333333,39.3,16.166666666666664,31.216666666666665,154.84149855907782,0.5,0.6842105263157894,0.22968197879858657,0.5920563539147752,-0.4380220952203642
Charming Home with Modern Comforts in Sherman oaks,Sherman Oaks,City of Los Angeles,Entire home,Entire home/apt,12,3.5,5.0,7.0,34.15633,-118.46364,8.93534470515801,6300.0,1260.0,8.748463629942055,0.9985146808019769,medium,18.0,38.4,20.4,28.2,350.0,0.5,0.5298245614035088,0.22423018677435638,0.8170164883985217,-0.4806000011353326
Cozy Upper Beach Bungalow Next to Boardwalk-C16,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,33.99035,-118.47461,8.38752084945242,1602.0,1602.0,7.3796321526095525,0.7308959696002763,medium,22.35,43.7,21.35,33.025000000000006,71.67785234899328,0.5,0.6606516290726817,0.2563351842503786,0.2715280969465802,-0.3080737643505123
Charming English WeHo Cottage w/ Guest House,Beverly Grove,City of Los Angeles,Entire home,Entire home/apt,6,3.0,3.0,3.0,34.06829398434878,-118.3672448,7.7957555515872485,8910.0,2970.0,9.09504174761272,0.44181132186329136,medium,22.25,47.31666666666667,25.06666666666667,34.78333333333333,400.44943820224717,0.5,0.6576441102756893,0.27824331145885917,0.9551301591105883,-0.5849939590187139
Venice Treehouse,Venice,City of Los Angeles,Entire loft,Entire home/apt,2,1.0,1.0,1.0,33.98948,-118.45725,8.032894185783777,2232.0,2232.0,7.711101251840158,0.5576564698955307,medium,23.183333333333334,39.233333333333334,16.05,31.208333333333336,96.27606038820991,0.5,0.6857142857142857,0.2292781423523473,0.40362072394233256,-0.36301820376168825
The Vinton #7,Palms,City of Los Angeles,Entire rental unit,Entire home/apt,3,1.5,2.0,2.0,34.02376,-118.40459,6.071895667746401,1530.0,765.0,7.333676395657684,-0.4003154960928268,medium,17.2,33.6,16.400000000000002,25.4,88.95348837209303,0.6,0.5057644110275689,0.19515396264512874,0.25321442404180244,-0.2320458854540174
"Stylish beachpad steps from beach, on walk streets",Venice,City of Los Angeles,Entire condo,Entire home/apt,5,2.0,2.0,2.0,33.97022,-118.45986,9.976300917675104,5040.0,2520.0,8.525359754082631,1.5070346313477978,medium,30.4,111.71666666666667,81.31666666666666,71.05833333333334,165.78947368421052,0.5,0.9027568922305763,0.668349318525997,0.7281081191912225,-0.6457401790508612
Bunk Bed in 8-Bed ensuite dorm,Venice,City of Los Angeles,Shared room in hostel,Shared room,1,1.0,1.0,1.0,33.987317,-118.4733259,8.629514551706063,972.0,972.0,6.880384082186005,0.8491128782681822,medium,24.4,43.5,19.1,33.95,39.8360655737705,0.5,0.7223057644110275,0.25512367491166077,0.07257444094099581,-0.24674624068203876
Location location location! Days still available,West Hollywood,Other Cities,Entire condo,Entire home/apt,2,1.0,1.0,2.0,34.08588,-118.38411,6.340590272205948,4410.0,4410.0,8.39185670010494,-0.2690548673279505,medium,18.6,33.05,14.449999999999996,25.825,237.09677419354836,0.5,0.5478696741854637,0.1918223119636547,0.6749062697494431,-0.4226878725481474
Cozy 3Bed home with grassy yard,West Hollywood,Other Cities,Entire home,Entire home/apt,6,2.0,3.0,3.0,34.094192605111665,-118.3604582,8.843578766865388,6048.0,2016.0,8.707648248106914,0.9536858879659006,medium,24.466666666666665,37.18333333333333,12.716666666666665,30.824999999999996,247.19346049046322,0.5,0.7243107769423558,0.21686017163048965,0.8007512889547337,-0.5309657829906981
(Superhost) Modern Studio in Brentwood near UCLA,Brentwood,City of Los Angeles,Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,34.05149,-118.46887,2.9383277557136633,2250.0,2250.0,7.719129840906732,-1.9311020752955452,close,13.033333333333333,39.7,26.66666666666667,26.366666666666667,172.63427109974424,0.9,0.3804511278195489,0.23210499747602223,0.40682016975292196,-0.23328440574223785
LARGE 2+2 WESTWOOD/BVRLY HLS/UCLA,Westwood,City of Los Angeles,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,34.06154,-118.44534,0.7361331401314447,7182.0,3591.0,8.879472402074802,-3.0069013102126947,very_close,4.1,5.6,1.5,4.85,1751.7073170731708,1.0,0.11177944862155387,0.02554265522463402,0.8692243500383273,-0.28633210564672384
Explore Canyon Trails from a House in Trendy Sherman Oaks,Sherman Oaks,City of Los Angeles,Entire home,Entire home/apt,6,1.5,2.0,2.0,34.16766,-118.45367,9.912254284470194,3222.0,1611.0,8.078067881815437,1.4757470609789793,medium,21.383333333333333,51.733333333333334,30.35,36.55833333333334,150.67809820732657,0.5,0.631578947368421,0.304997476022211,0.5498593515722627,-0.4204169200438736
Charming Hotel Room with Queen Bed,Santa Monica,Other Cities,Room in hotel,Private room,2,1.0,1.0,1.0,34.00708272,-118.4780181,6.998859760138333,4014.0,4014.0,8.297792626380861,0.05251789762031821,medium,18.2,47.583333333333336,29.383333333333336,32.891666666666666,220.54945054945057,0.8,0.5358395989974937,0.27985865724381626,0.6374211146234402,-0.39169205699738746
Fresh Studio in LA,Carthay,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,34.06145,-118.36594,7.960935937438997,1800.0,1800.0,7.496097345175956,0.522503977937037,medium,24.233333333333334,42.15,17.916666666666664,33.19166666666666,74.27785419532324,0.5,0.7172932330827068,0.24694598687531552,0.31794024599869897,-0.3417532656993547
Beautiful Family Hotel Room,Santa Monica,Other Cities,Room in hotel,Private room,4,1.0,1.0,3.0,34.00741707790403,-118.4771034,6.9267428427936455,4770.0,4770.0,8.470311205516108,0.017287893898105536,medium,16.566666666666666,44.916666666666664,28.349999999999998,30.741666666666667,287.92756539235415,0.8,0.4867167919799498,0.2637051993942453,0.7061709087262541,-0.4012244409633356
"Cute Upper 1Bed/1Bath,  5 Blocks to Beach!",Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.02355,-118.50338,7.376676012948353,2106.0,2106.0,7.653020413804189,0.2370857976761565,medium,21.333333333333332,43.21666666666667,21.883333333333336,32.275,98.71875,0.8,0.6300751879699248,0.25340737001514385,0.3804751260808907,-0.31189408082636244
Peaceful Miracle mile duplex,West Hollywood,Other Cities,Entire home,Entire home/apt,4,1.0,2.0,2.0,34.07767848230291,-118.3895527,5.633545729674086,5040.0,2520.0,8.525359754082631,-0.6144548481134928,medium,17.466666666666665,35.78333333333333,18.316666666666666,26.625,288.5496183206107,0.5,0.5137844611528821,0.20837960625946492,0.7281081191912225,-0.4370545072742466
Private room & bath in house. BEST location in LA!,West Hollywood,Other Cities,Private room in home,Private room,1,1.0,1.0,1.0,34.08804,-118.35544,9.177797775065487,2142.0,2142.0,7.669961995473577,1.1169559962353173,medium,26.766666666666666,44.5,17.733333333333334,35.63333333333333,80.02490660024907,0.5,0.7934837092731829,0.26118122160524987,0.3872264583570124,-0.3951719404458099
Brentwood Village_Los Angeles,Brentwood,City of Los Angeles,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,34.0649,-118.47092,2.6029183621472542,3006.0,3006.0,8.008698182988528,-2.094953701500421,close,10.516666666666667,18.433333333333334,7.916666666666666,14.475000000000001,285.83201267828844,0.9,0.3047619047619048,0.10328117112569409,0.52221506806825,-0.23097083288101022
Quintessential Venice Beach Bungalow with Beautiful Yard,Venice,City of Los Angeles,Entire bungalow,Entire home/apt,4,1.0,2.0,2.0,34.00388,-118.45363,6.556420746108104,6300.0,3150.0,8.748463629942055,-0.1636190184466477,medium,19.55,48.21666666666667,28.666666666666668,33.88333333333333,322.2506393861892,0.5,0.5764411027568922,0.28369510348308935,0.8170164883985217,-0.5064779468830942
2 bed 2 bath sunset strip weho,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.09671,-118.36437,8.54803193723625,3600.0,1800.0,8.188966863648876,0.8093076159696462,medium,24.116666666666667,31.083333333333332,6.966666666666665,27.6,149.2743607463718,0.5,0.7137844611528822,0.17990913679959616,0.5940533288556225,-0.4377384972480329
Stylish Spanish Gem in the Heart of Weho,Beverly Grove,City of Los Angeles,Entire home,Entire home/apt,4,1.5,2.0,2.0,34.08834,-118.36624,8.131786519578176,5220.0,2610.0,8.560444233410552,0.6059665948419852,medium,24.116666666666667,42.88333333333333,18.766666666666666,33.5,216.44782308223913,0.5,0.7137844611528822,0.2513881877839475,0.742089516105627,-0.5112487823449049
Spacious Ultra Modern 2BD/2BA w/ All Amenities,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,2,2.0,2.0,2.0,34.09399,-118.35448,9.4125588975585,2250.0,1125.0,7.719129840906732,1.2316397004725572,medium,25.116666666666667,38.1,12.983333333333334,31.608333333333334,89.5819508958195,0.5,0.743859649122807,0.22241292276627966,0.40682016975292196,-0.38036854719126684
New Luxe Designer 1BR in Downtown Culver City,Culver City,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,34.01935933837646,-118.3982719,6.823872598245197,4698.0,4698.0,8.455104999102815,-0.032965489521280596,medium,18.033333333333335,37.25,19.216666666666665,27.641666666666666,260.51756007393715,0.7,0.530827067669173,0.21726400807672894,0.7001111349602113,-0.4127453759001822
Westwood Los Angeles 3 bedrooms,West Los Angeles,City of Los Angeles,Entire rental unit,Entire home/apt,7,3.0,3.0,3.0,34.049458174066146,-118.4355482,2.1705801963582427,5832.0,1944.0,8.671286726753637,-2.306156228602385,close,10.15,22.516666666666666,12.366666666666665,16.333333333333332,574.5812807881773,0.5,0.293734335839599,0.12801615345784959,0.7862609823522022,-0.37822792438433056
Compact Style,West Hollywood,Other Cities,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,34.08335,-118.38753,5.94527661257262,1782.0,1782.0,7.48605261786314,-0.4621704664565032,medium,17.283333333333335,31.583333333333332,14.299999999999997,24.433333333333334,103.10511089681773,0.5,0.5082706766917293,0.18293791014639071,0.31393735577066373,-0.2646437273450624
Bunk Bed in 4-Bed ensuite dorm,Venice,City of Los Angeles,Shared room in hostel,Shared room,1,1.0,1.0,2.0,33.987317,-118.4733259,8.629514551706063,1044.0,1044.0,6.951772164398911,0.8491128782681822,medium,24.4,43.5,19.1,33.95,42.786885245901644,0.5,0.7223057644110275,0.25512367491166077,0.10102306356548714,-0.2581256897318353
Hollywood Hills Home With 360 Views,Hollywood Hills West,City of Los Angeles,Entire home,Entire home/apt,6,4.5,5.0,5.0,34.10208,-118.37215,8.0232255982238,7200.0,1440.0,8.881975184248867,0.5529332456054727,medium,25.2,41.38333333333333,16.183333333333334,33.291666666666664,285.7142857142857,0.5,0.7463659147869673,0.24230186774356385,0.8702217252776417,-0.5704588380958596
Your magnificent Bedroom!,Pico-Robertson,City of Los Angeles,Private room in rental unit,Private room,3,1.0,1.0,2.0,34.05816,-118.37806,6.7993582050067625,1458.0,1458.0,7.285506548522785,-0.044941073015927244,medium,20.9,40.11666666666667,19.21666666666667,30.508333333333333,69.76076555023924,0.5,0.6170426065162906,0.2346289752650177,0.23401842156434108,-0.27564594563362715
Heart of the Santa Monica  |Chic Pied a Terre,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,34.01778067320657,-118.4913417,6.886393868131356,4392.0,2196.0,8.38776764397578,-0.0024230779498145777,medium,17.1,42.03333333333333,24.93333333333333,29.566666666666666,256.84210526315786,0.8,0.5027568922305765,0.24623927309439678,0.673276753854032,-0.3893856238296651
